,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_tot_gas_heat,num_mhh_age,num_hh_ann_incm
3913,2017_HS3232000004,2017_HH12320050,1,2,1,1,5,3,4,105.6,3,1,1,12,4,3,3,2,4,9110.7,0.0,67,12000000
3914,2017_HS3232000005,2017_HH16320006,1,2,2,1,6,3,5,82.5,3,1,2,8,5,3,3,2,4,36518.38,0.0,67,12000000
3915,2017_HS3233000001,2017_HH12320027,1,2,1,1,5,3,5,95.7,3,1,1,7,5,1,3,1,1,35422.66,0.0,67,12000000
3916,2017_HS3233000002,2017_HH12320028,1,2,1,1,5,3,1,39.6,1,1,1,7,5,1,5,1,4,41073.0,0.0,45,12000000
3917,2017_HS3233000005,2017_HH12320030,1,2,1,1,5,3,4,89.1,2,1,1,8,5,3,3,2,1,37391.28,0.0,35,18000000
3918,2017_HS3233000006,2017_HH16320002,1,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,4,8746.3,0.0,67,12000000
3919,2017_HS3237000004,2017_HH14320005,1,2,2,1,5,1,4,72.6,3,1,1,4,1,3,5,3,5,8840.5690096,0.0,35,25000000
3920,2017_HS3237000008,2017_HH17320052,1,2,2,1,4,3,3,49.5,2,1,1,5,1,1,3,3,3,5373.1713057,0.0,35,25000000
3921,2017_HS3237000009,2017_HH17320053,1,2,2,2,6,1,4,66.0,3,1,1,4,1,1,5,1,5,3772.7336198,0.0,35,42000000
3922,2017_HS3240000001,2017_HH17320054,1,2,1,1,6,3,4,85.8,3,1,1,8,4,1,3,1,5,3522.96,0.0,67,18000000
3923,2017_HS3240000002,2017_HH12320011,1,2,1,1,6,3,3,99.0,3,1,1,15,2,3,3,3,2,14346.109619,0.0,67,25000000
3924,2017_HS3240000003,2017_HH12320012,1,2,2,1,6,3,2,122.1,3,1,1,15,4,3,3,1,5,24648.331664,0.0,67,18000000
3925,2017_HS3240000004,2017_HH12320013,1,2,1,1,6,3,3,62.7,2,1,1,3,2,1,3,1,5,9094.6747169,0.0,67,12000000
3926,2017_HS3240000005,2017_HH12320014,1,2,1,1,6,3,4,125.4,4,1,1,5,2,3,3,2,3,18047.646282,0.0,55,54000000
3927,2017_HS3241000001,2017_HH11320016,1,2,1,2,6,4,6,42.9,2,1,1,6,5,1,3,2,3,10236.157246,0.0,67,18000000
3928,2017_HS3241000002,2017_HH11320017,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,2,6333.1664134,0.0,67,25000000
3929,2017_HS3241000003,2017_HH12320026,1,2,1,1,6,2,2,36.3,2,1,1,3,5,1,3,3,4,29714.249804,0.0,67,25000000
3930,2017_HS3241000004,2017_HH11320018,1,2,1,1,6,1,4,99.0,4,1,2,4,2,3,3,2,3,21881.561632,0.0,67,25000000
3931,2017_HS3241000005,2017_HH11320019,1,2,1,1,6,4,4,102.3,3,1,1,4,4,1,3,2,3,33950.474995,0.0,55,42000000
3932,2017_HS3241000006,2017_HH11320020,1,2,1,1,6,1,4,95.7,3,1,2,8,4,3,3,2,3,27772.144202,0.0,55,42000000
3933,2017_HS3241000008,2017_HH11320022,1,2,2,1,6,1,2,39.6,1,1,1,3,2,1,3,2,3,7847.5404118,0.0,55,42000000
3934,2017_HS3241000009,2017_HH11320023,1,2,1,1,6,1,2,59.4,1,1,1,3,2,1,3,2,4,6779.5065575,0.0,67,18000000
3935,2017_HS3241000011,2017_HH17320055,1,2,1,1,6,3,4,92.4,3,1,1,24,4,1,3,1,5,31684.46,0.0,67,12000000
3936,2017_HS3302000001,2017_HH11330015,2,2,1,1,6,2,4,75.89999999999999,3,1,1,8,4,1,3,2,3,15709.42,0.0,67,18000000
3937,2017_HS3302000002,2017_HH11330016,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,2,3,19794.45,0.0,67,18000000
3938,2017_HS3302000003,2017_HH11330017,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,14714.089731,0.0,67,25000000
3939,2017_HS3302000004,2017_HH11330018,2,2,1,1,6,2,5,92.4,4,1,2,10,4,3,3,1,3,13664.37,0.0,67,12000000
3940,2017_HS3302000005,2017_HH11330019,2,2,2,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,7469.64,0.0,67,18000000
3941,2017_HS3302000007,2017_HH13330024,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,5,9526.65,0.0,67,12000000
3942,2017_HS3302000008,2017_HH11330020,2,2,1,1,6,1,4,125.4,4,1,1,4,2,3,3,2,5,7613.2,0.0,67,18000000
3943,2017_HS3302000009,2017_HH13330025,2,2,1,1,6,1,5,99.0,3,1,1,12,4,3,3,2,3,18590.44,0.0,67,12000000
3944,2017_HS3302000010,2017_HH13330026,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,3,7272.55,0.0,67,12000000
3945,2017_HS3302000011,2017_HH13330027,2,2,1,1,6,1,1,23.1,1,1,1,4,2,3,3,2,3,6802.38,0.0,67,12000000
3946,2017_HS3302000012,2017_HH13330028,2,2,1,1,5,1,5,112.2,3,1,2,19,4,3,3,2,3,28990.41,0.0,67,18000000
3947,2017_HS3302000013,2017_HH13330029,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,7873.58,0.0,67,18000000
3948,2017_HS3302000014,2017_HH13330030,2,2,1,1,6,1,4,95.7,3,1,1,14,2,3,3,3,3,6743.39,0.0,67,18000000
3949,2017_HS3302000018,2017_HH14330006,2,2,3,2,3,2,5,79.19999999999999,3,1,1,10,1,3,4,3,1,10703.16,9094.96,35,25000000
3950,2017_HS3302000020,2017_HH14330007,2,2,3,5,5,2,5,79.19999999999999,3,1,1,9,1,3,4,1,5,3872.8,2711.8,67,12000000
3951,2017_HS3302000021,2017_HH12330029,2,2,3,9,4,2,5,79.19999999999999,3,1,1,8,1,1,4,4,1,10627.16,6862.94,55,54000000
3952,2017_HS3302000025,2017_HH13330034,2,2,3,2,4,1,4,66.0,2,1,1,8,1,1,4,2,1,6179.83,4391.03,67,18000000
3953,2017_HS3302000026,2017_HH13330035,2,2,3,4,4,1,4,66.0,2,1,1,7,1,1,4,2,3,6755.76,4610.06,45,25000000
3954,2017_HS3302000027,2017_HH16330024,2,2,1,1,4,1,5,82.5,2,1,1,6,2,3,3,1,5,5478.23,0.0,67,12000000
3955,2017_HS3302000028,2017_HH12330028,2,2,1,1,6,1,4,99.0,2,1,1,8,1,3,4,3,1,5030.05,2763.95,45,42000000
3956,2017_HS3302000029,2017_HH17330001,2,2,2,3,3,3,3,49.5,2,1,1,3,2,1,3,2,1,13666.3,0.0,67,12000000
3957,2017_HS3302000030,2017_HH17330002,2,2,3,15,3,2,6,112.2,3,1,2,9,1,3,4,4,3,11565.03,7478.31,45,66000000
3958,2017_HS3302000031,2017_HH12330016,2,2,3,6,6,1,4,66.0,2,1,1,8,1,3,4,3,1,3526.6427546,1739.5627546,35,25000000
3959,2017_HS3302000032,2017_HH17330003,2,2,3,2,6,1,5,79.19999999999999,3,1,1,8,1,3,4,4,1,13164.66,10742.9,55,42000000
3960,2017_HS3302000033,2017_HH17330004,2,2,3,3,2,3,3,42.9,2,1,1,8,1,3,3,1,5,3896.64,0.0,67,18000000
3961,2017_HS3302000034,2017_HH17330005,2,2,3,3,6,1,4,66.0,2,1,1,5,1,3,4,3,1,13052.87,11233.11,55,54000000
3962,2017_HS3302000035,2017_HH13330032,2,2,3,4,6,1,4,66.0,2,1,1,8,1,3,4,1,3,3924.52,2315.46,67,12000000
3963,2017_HS3302000036,2017_HH13330031,2,2,3,10,6,1,4,66.0,2,1,1,8,1,3,4,2,1,5134.17,3014.27,67,18000000
3964,2017_HS3302000037,2017_HH17330006,2,2,3,9,2,1,4,79.19999999999999,3,1,1,8,1,3,4,4,1,8810.43,5600.91,45,42000000
3965,2017_HS3303000001,2017_HH14330001,2,2,3,2,4,1,4,62.7,2,1,1,8,1,3,4,4,1,5919.720952,4651.220952,35,25000000
3966,2017_HS3303000002,2017_HH14330002,2,2,3,3,4,1,4,85.8,2,1,1,8,1,1,4,1,5,5313.303718,3896.883718,67,18000000
3967,2017_HS3303000005,2017_HH14330003,2,2,3,2,6,1,3,42.9,2,1,1,6,1,1,4,1,1,2942.202812,1091.482812,35,18000000
3968,2017_HS3304100001,2017_HH12330008,2,2,2,1,5,4,2,59.4,2,1,1,3,1,3,4,5,1,14360.480734,10677.960734,45,42000000
3969,2017_HS3304100002,2017_HH12330009,2,2,2,3,4,4,2,59.4,2,1,1,4,1,3,4,2,1,12076.370025,9139.470025,55,25000000
3970,2017_HS3304100003,2017_HH12330010,2,2,2,3,4,4,2,59.4,2,1,1,5,1,3,4,1,5,8851.171727,5968.451727,67,12000000
3971,2017_HS3304100004,2017_HH13330007,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,5,6996.374687,4304.574687,67,12000000
3972,2017_HS3304100005,2017_HH12330011,2,2,2,1,5,4,2,59.4,2,1,1,7,1,3,4,2,1,15752.924979,13765.464979,45,25000000
3973,2017_HS3304100006,2017_HH16330006,2,2,1,1,6,2,2,95.7,3,1,1,12,4,1,3,2,2,15127.16,0.0,67,12000000
3974,2017_HS3304100007,2017_HH16330007,2,2,1,1,6,1,2,66.0,3,1,1,6,2,3,3,2,3,13097.5,0.0,67,18000000
3975,2017_HS3304100008,2017_HH11330010,2,2,1,1,6,3,1,92.4,3,1,2,8,4,1,3,2,3,13897.36,0.0,67,25000000
3976,2017_HS3304100009,2017_HH11330011,2,2,1,1,6,3,2,128.7,3,1,1,6,4,3,3,2,3,29103.02,0.0,67,42000000
3977,2017_HS3304100010,2017_HH16330008,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,3,1,18932.66,0.0,55,42000000
3978,2017_HS3304100011,2017_HH13330008,2,2,1,1,6,1,4,85.8,3,1,1,7,4,3,3,5,1,17271.48,0.0,55,54000000
3979,2017_HS3304100012,2017_HH17330007,2,2,1,1,3,1,3,82.5,2,1,1,6,1,3,4,2,3,9953.956438,9087.936438,67,66000000
3980,2017_HS3304100013,2017_HH17330008,2,2,3,8,2,1,4,75.89999999999999,3,1,1,7,3,3,4,3,3,10371.012075,873.252793,55,90000000
3981,2017_HS3304200001,2017_HH11330012,2,2,1,1,5,3,3,85.8,3,1,2,8,1,3,4,2,2,9116.167206,5511.047206,67,18000000
3982,2017_HS3304200002,2017_HH16330009,2,2,1,4,5,1,4,92.4,3,1,2,4,1,3,4,3,3,24858.327597,20814.607597,55,66000000
3983,2017_HS3304200004,2017_HH16330010,2,2,1,1,6,4,2,59.4,3,1,1,10,2,1,3,2,5,9173.58,0.0,67,18000000
3984,2017_HS3304200006,2017_HH14330004,2,2,3,14,4,1,5,33.0,1,1,1,2,3,1,4,1,5,5835.8863548,446.920285,67,12000000
3985,2017_HS3304200008,2017_HH12330013,2,2,1,2,4,1,3,33.0,1,1,1,5,1,3,4,1,2,4519.177577,3575.757577,25,18000000
3986,2017_HS3304200014,2017_HH16330014,2,2,3,5,2,1,5,82.5,3,1,2,8,3,3,4,1,5,4864.2951336,727.700057,67,25000000
3987,2017_HS3304200015,2017_HH16330015,2,2,3,9,3,1,5,79.19999999999999,3,1,2,8,3,3,4,2,2,9542.1173535,1922.548341,67,25000000
3988,2017_HS3304200017,2017_HH13330010,2,2,3,1,2,1,5,36.3,2,1,1,4,1,1,4,4,2,3560.189344,925.149344,67,18000000
3989,2017_HS3304200018,2017_HH15330004,2,2,3,1,2,1,4,36.3,2,1,1,4,1,1,4,1,5,5403.4395955,3981.8595955,55,12000000
3990,2017_HS3304200021,2017_HH17330010,2,2,1,1,4,1,3,174.89999999999998,4,1,1,16,4,3,5,4,1,14865.96,0.0,55,90000000
3991,2017_HS3304200022,2017_HH17330011,2,2,1,1,4,1,3,79.19999999999999,4,1,1,20,2,3,3,5,1,12618.9,0.0,45,90000000
3992,2017_HS3304200023,2017_HH17330012,2,2,1,1,4,1,3,155.1,3,1,1,16,2,1,3,2,5,8761.23,0.0,67,12000000
3993,2017_HS3304200026,2017_HH12330014,2,2,3,10,2,1,5,82.5,3,1,2,8,1,3,4,4,4,19229.341845,15460.821845,55,25000000
3994,2017_HS3304200027,2017_HH17330014,2,2,1,1,4,1,3,99.0,3,1,1,17,2,3,3,1,5,7947.28,0.0,67,12000000
3995,2017_HS3304300001,2017_HH13330012,2,2,3,15,4,1,5,69.3,2,1,1,8,3,1,4,2,1,5913.1573036,145.538134,45,25000000
3996,2017_HS3304300003,2017_HH13330014,2,2,3,1,5,4,5,75.89999999999999,2,1,1,10,3,3,4,4,1,6914.4285843,1081.160241,45,42000000
3997,2017_HS3304300004,2017_HH16330019,2,2,3,1,4,1,5,75.89999999999999,3,1,1,10,3,1,4,2,4,10063.303587,1320.225228,67,18000000
3998,2017_HS3304300009,2017_HH12330024,2,2,2,1,5,2,3,75.89999999999999,3,1,1,6,1,3,4,2,3,12447.042826,9838.164172,67,25000000
3999,2017_HS3304300010,2017_HH13330015,2,2,3,2,4,1,5,36.3,2,1,1,4,1,1,4,1,5,5493.742847,3930.262847,67,12000000
4000,2017_HS3304300011,2017_HH13330016,2,2,3,2,4,1,5,36.3,2,1,1,8,1,3,4,1,1,7706.279138,5968.219138,67,12000000
4001,2017_HS3304300012,2017_HH16330021,2,2,3,2,6,1,3,66.0,2,1,1,10,1,1,4,1,5,2944.114084,1383.214084,67,12000000
4002,2017_HS3304300013,2017_HH16330022,2,2,3,3,2,1,3,36.3,1,0,1,8,4,1,5,1,5,1520.48,0.0,67,12000000
4003,2017_HS3304300014,2017_HH17330015,2,2,3,4,4,1,5,36.3,2,1,1,8,1,3,5,1,5,1833.94562,789.90562,67,12000000
4004,2017_HS3304300015,2017_HH12330025,2,2,1,1,5,2,4,72.6,2,1,1,8,2,3,3,3,3,8715.48,0.0,55,42000000
4005,2017_HS3304300018,2017_HH13330019,2,2,1,2,5,1,4,66.0,2,1,1,13,1,3,4,4,1,8669.951515,5334.011515,35,96000000
4006,2017_HS3304300020,2017_HH12330026,2,2,1,1,6,1,4,102.3,4,1,2,4,4,3,3,1,5,9088.46,0.0,67,42000000
4007,2017_HS3304300021,2017_HH12330027,2,2,1,1,5,3,3,125.4,3,1,1,6,2,3,3,2,3,9547.0,0.0,67,18000000
4008,2017_HS3304300023,2017_HH13330022,2,2,1,1,4,3,4,72.6,2,1,1,11,1,3,4,4,1,4028.0198,686.9198,45,25000000
4009,2017_HS3304300025,2017_HH13330018,2,2,1,3,4,1,3,66.0,3,1,1,5,1,3,4,2,2,4391.909406,3733.149406,67,12000000
4010,2017_HS3304300027,2017_HH17330016,2,2,2,4,4,1,6,85.8,3,1,2,4,1,3,4,4,1,12524.461603,10667.721603,45,78000000
4011,2017_HS3304400002,2017_HH12330018,2,2,1,1,5,2,2,82.5,3,1,1,8,2,3,3,2,1,12509.26,0.0,45,42000000
4012,2017_HS3304400004,2017_HH12330019,2,2,3,1,5,2,4,115.5,3,1,2,12,1,3,4,4,3,16378.469573,14243.949573,45,54000000
4013,2017_HS3304400005,2017_HH16330016,2,2,3,1,4,1,5,102.3,3,1,2,10,1,1,4,3,3,17374.615063,14243.355063,67,42000000
4014,2017_HS3304400006,2017_HH16330017,2,2,3,6,4,1,4,112.2,3,1,2,10,1,3,4,4,3,9808.581713,7183.861713,35,54000000
4015,2017_HS3304400007,2017_HH16330018,2,2,3,6,3,1,5,112.2,3,1,2,10,1,3,5,3,1,7689.298696,5032.758696,35,66000000
4016,2017_HS3304400008,2017_HH12330020,2,2,3,9,4,4,4,115.5,3,1,2,12,1,1,4,4,3,11745.270886,9326.090886,55,54000000
4017,2017_HS3333000001,2017_HH12330002,2,2,1,1,5,4,1,95.7,3,1,1,8,5,3,3,3,3,28643.04,0.0,55,42000000
4018,2017_HS3333000002,2017_HH12330003,2,2,1,1,5,4,1,75.89999999999999,2,1,1,8,2,1,3,2,5,14911.42,0.0,67,12000000
4019,2017_HS3333000003,2017_HH12330004,2,2,2,2,4,1,1,99.0,3,1,2,4,1,3,3,3,5,6707.01,0.0,67,25000000
4020,2017_HS3335000001,2017_HH12330005,2,2,3,14,2,1,4,52.8,2,1,1,8,1,1,4,1,1,1810.2577978,1122.72692,25,54000000
4021,2017_HS3335000004,2017_HH13330004,2,2,3,8,2,1,5,66.0,2,1,1,8,1,3,4,2,2,3770.3086446,2536.01278,45,25000000
4022,2017_HS3335000005,2017_HH13330005,2,2,3,9,4,1,4,52.8,2,1,1,6,1,3,4,3,1,8342.6339422,6955.784731,35,18000000
4023,2017_HS3335000008,2017_HH16330004,2,2,1,1,6,2,3,99.0,3,1,1,12,2,3,3,2,5,9243.24,0.0,67,12000000
4024,2017_HS3335000010,2017_HH16330005,2,2,1,2,3,1,5,79.19999999999999,3,1,1,10,2,1,3,1,5,6062.72,0.0,67,12000000
4025,2017_HS3335000011,2017_HH13330006,2,2,1,2,4,1,3,79.19999999999999,3,1,1,12,2,3,3,2,5,6031.4,0.0,67,12000000
4026,2017_HS3335000012,2017_HH12330007,2,2,1,1,6,1,4,89.1,3,1,1,12,4,1,3,2,1,5327.24,0.0,55,25000000
4027,2017_HS3336000002,2017_HH17330017,2,2,1,1,6,1,2,66.0,2,1,1,4,2,1,3,2,5,4929.0251984,0.0,67,12000000
4028,2017_HS3337000002,2017_HH13330001,2,2,1,1,6,3,4,89.1,3,1,1,16,4,3,3,2,3,6030.1,0.0,67,12000000
4029,2017_HS3337000003,2017_HH11330001,2,2,1,1,6,2,4,82.5,3,1,1,8,2,3,3,2,5,6569.25,0.0,67,12000000
4030,2017_HS3337000004,2017_HH11330002,2,2,1,1,6,1,2,89.1,4,1,2,8,2,3,3,1,3,6449.38,0.0,67,12000000
4031,2017_HS3337000005,2017_HH13330002,2,2,1,1,6,3,6,122.1,3,1,2,10,2,3,3,2,3,7400.04,0.0,67,18000000
4032,2017_HS3337000006,2017_HH11330003,2,2,1,1,6,2,1,59.4,2,1,1,4,2,3,3,2,5,7224.25,0.0,67,12000000
4033,2017_HS3337000007,2017_HH11330004,2,2,1,1,6,1,4,75.89999999999999,3,1,1,8,2,3,3,4,3,6247.12,0.0,45,42000000
4034,2017_HS3337000008,2017_HH11330005,2,2,1,1,6,2,5,39.6,2,1,1,3,2,3,3,2,3,10979.2,0.0,67,18000000
4035,2017_HS3337000011,2017_HH11330007,2,2,1,1,6,1,3,75.89999999999999,3,1,2,8,2,3,3,3,1,14542.74,0.0,45,25000000
4036,2017_HS3337000012,2017_HH17330018,2,2,3,10,2,3,4,105.6,3,1,1,1,1,3,4,2,1,6653.853122,4065.253122,45,25000000
4037,2017_HS3337000013,2017_HH17330019,2,2,1,1,6,1,3,99.0,3,1,1,6,2,1,3,1,5,6239.54,0.0,67,12000000
4038,2017_HS3337000014,2017_HH17330020,2,2,1,1,6,1,2,49.5,2,1,1,12,2,3,3,1,2,6887.0,0.0,55,12000000
4039,2017_HS3401100001,2017_HH13340042,2,2,2,1,5,1,4,75.89999999999999,3,1,1,10,1,3,4,5,3,18228.26,13997.06,55,25000000
4040,2017_HS3401100002,2017_HH16340017,2,2,2,2,2,1,4,75.89999999999999,3,1,1,13,1,3,4,1,2,4089.22,2357.18,67,18000000
4041,2017_HS3401100003,2017_HH16340018,2,2,3,2,2,1,4,79.19999999999999,2,1,1,8,1,3,4,5,3,11241.04,7989.38,45,42000000
4042,2017_HS3401100004,2017_HH16340019,2,2,3,3,2,1,4,79.19999999999999,3,1,2,12,1,1,4,2,1,7475.4,5653.06,35,25000000
4043,2017_HS3401100005,2017_HH16340020,2,2,3,5,4,1,4,79.19999999999999,3,1,2,16,1,1,4,2,1,13663.96,11931.92,67,25000000
4044,2017_HS3401100006,2017_HH16340021,2,2,3,5,4,1,4,79.19999999999999,3,1,1,8,1,1,4,2,3,6823.01,4870.81,67,12000000
4045,2017_HS3401100007,2017_HH16340022,2,2,3,2,2,1,4,95.7,3,1,1,12,1,3,4,2,3,4952.36,2899.54,67,18000000
4046,2017_HS3401100008,2017_HH13340043,2,2,3,3,3,1,4,56.1,2,1,1,4,1,3,4,4,2,7169.4780348,4995.97,55,54000000
4047,2017_HS3401100009,2017_HH14340005,2,2,3,4,2,1,4,56.1,2,1,1,7,1,1,4,2,5,6655.491526,4922.96,55,12000000
4048,2017_HS3401100010,2017_HH16340023,2,2,3,13,2,1,4,56.1,2,1,1,4,1,1,4,3,1,11013.451745,8823.78,35,25000000
4049,2017_HS3401100011,2017_HH16340024,2,2,3,2,2,1,4,56.1,2,1,1,7,1,1,4,3,1,9531.6290974,7905.94,35,42000000
4050,2017_HS3401100012,2017_HH16340025,2,2,3,3,2,1,4,56.1,2,1,1,7,1,3,4,2,1,8219.4973099,6643.91,45,42000000
4051,2017_HS3401100013,2017_HH16340026,2,2,3,3,2,1,4,56.1,2,1,1,8,1,3,4,2,1,5827.3654193,4422.32,67,54000000
4052,2017_HS3401100014,2017_HH16340027,2,2,3,4,2,1,4,56.1,2,1,1,4,1,1,4,3,1,6060.4182339,4338.88,35,25000000
4053,2017_HS3401100016,2017_HH16340029,2,2,3,11,2,1,4,79.19999999999999,3,1,1,8,1,1,4,4,1,7352.3056834,5277.58,45,54000000
4054,2017_HS3401100018,2017_HH16340031,2,2,3,3,2,1,4,79.19999999999999,3,1,1,7,1,3,4,2,1,5342.1294677,3118.57,55,54000000
4055,2017_HS3401100019,2017_HH16340032,2,2,3,6,2,1,4,79.19999999999999,3,1,1,14,1,3,4,4,1,14345.365901,12004.93,35,42000000
4056,2017_HS3401100020,2017_HH16340033,2,2,3,12,2,1,4,79.19999999999999,3,1,1,14,1,3,4,2,5,10996.15331,8417.01,67,18000000
4057,2017_HS3401100022,2017_HH13340045,2,2,1,1,4,1,6,75.89999999999999,3,1,1,17,2,1,3,2,1,13418.86,0.0,35,25000000
4058,2017_HS3401100023,2017_HH13340046,2,2,3,3,4,1,3,79.19999999999999,3,1,2,8,1,3,4,6,1,11504.53,8020.67,45,42000000
4059,2017_HS3401100025,2017_HH16340028,2,2,3,2,2,1,4,56.1,2,1,1,9,1,1,4,4,1,10327.05414,8291.85,45,42000000
4060,2017_HS3401100026,2017_HH17340001,2,2,3,1,4,4,4,79.19999999999999,3,1,1,14,1,1,4,4,1,9953.58,7822.5,55,42000000
4061,2017_HS3401100027,2017_HH16340030,2,2,3,1,4,2,5,66.0,2,1,1,11,1,2,4,3,1,15152.630305,12870.62,35,54000000
4062,2017_HS3401200004,2017_HH12340004,2,2,1,3,5,3,5,138.6,4,1,2,8,1,3,4,2,5,13545.72,11076.66,67,90000000
4063,2017_HS3401200005,2017_HH12340005,2,2,1,1,4,3,5,33.0,1,1,1,7,1,3,4,1,5,4623.56,2628.36,67,18000000
4064,2017_HS3401200007,2017_HH12340006,2,2,1,1,5,1,3,46.2,2,0,0,7,2,3,3,3,5,16710.7,0.0,55,42000000
4065,2017_HS3401200010,2017_HH12340007,2,2,1,1,5,1,2,75.89999999999999,3,1,1,10,1,1,3,2,1,3370.01,0.0,55,25000000
4066,2017_HS3401200011,2017_HH11340023,2,2,1,1,6,2,3,33.0,1,1,1,8,4,3,3,2,3,18125.1,0.0,67,25000000
4067,2017_HS3401200013,2017_HH17340002,2,2,2,33,3,1,6,82.5,3,1,2,10,3,3,4,3,1,10650.094106,953.77876328,67,78000000
4068,2017_HS3401200014,2017_HH15340013,2,2,2,21,3,3,6,82.5,3,1,2,10,3,1,4,4,1,7766.0634789,400.54237453,55,90000000
4069,2017_HS3401200015,2017_HH17340003,2,2,1,1,4,1,5,33.0,1,1,1,8,1,3,4,2,5,2446.68,1710.52,25,12000000
4070,2017_HS3401200016,2017_HH17340004,2,2,1,1,4,2,1,52.8,2,0,1,8,4,3,3,2,2,1656.76,0.0,67,18000000
4071,2017_HS3401200017,2017_HH17340005,2,2,1,1,4,1,1,165.0,3,1,1,12,2,3,3,2,5,17122.26,0.0,67,12000000
4072,2017_HS3401200018,2017_HH17340006,2,2,1,1,4,1,4,92.4,3,1,1,6,2,3,3,4,1,7971.38,0.0,55,42000000
4073,2017_HS3401200019,2017_HH17340007,2,2,3,13,2,1,4,66.0,2,1,1,8,1,3,4,2,3,7823.97,5434.03,55,66000000
4074,2017_HS3402000002,2017_HH13340002,2,2,1,1,6,1,4,85.8,3,1,1,12,5,3,3,2,3,13251.32,0.0,67,12000000
4075,2017_HS3402000003,2017_HH13340003,2,2,1,1,6,2,5,99.0,3,1,2,10,2,1,3,2,3,15963.92,0.0,67,25000000
4076,2017_HS3402000004,2017_HH11340001,2,2,1,1,6,2,1,72.6,3,1,1,10,4,3,3,2,3,17732.08,0.0,67,18000000
4077,2017_HS3402000005,2017_HH13340004,2,2,1,1,6,1,5,99.0,3,1,1,18,2,3,3,3,2,16403.7,0.0,67,18000000
4078,2017_HS3402000006,2017_HH13340005,2,2,1,1,6,1,5,99.0,3,1,1,16,4,1,3,2,3,15648.04,0.0,67,18000000
4079,2017_HS3402000007,2017_HH13340006,2,2,1,1,6,1,3,66.0,2,1,1,17,2,1,3,1,5,13180.44,0.0,67,12000000
4080,2017_HS3402000008,2017_HH13340007,2,2,1,1,6,1,4,66.0,3,1,1,15,1,3,3,2,3,7005.32,0.0,67,12000000
4081,2017_HS3402000009,2017_HH13340008,2,2,1,1,6,1,4,59.4,2,1,1,11,4,3,3,2,3,4375.16,0.0,67,12000000
4082,2017_HS3402000010,2017_HH13340009,2,2,1,1,6,1,4,99.0,3,1,1,16,4,1,3,5,3,5691.82,0.0,55,18000000
4083,2017_HS3402000011,2017_HH13340010,2,2,1,1,6,4,4,99.0,3,1,2,12,2,3,3,1,5,11831.8,0.0,67,12000000
4084,2017_HS3403000001,2017_HH11340009,2,2,1,1,6,1,1,132.0,3,1,2,8,5,1,3,2,3,17359.67,0.0,67,25000000
4085,2017_HS3403000002,2017_HH17340008,2,2,1,2,3,1,6,26.4,1,0,1,3,1,3,3,2,3,5089.63,0.0,55,42000000
4086,2017_HS3404000001,2017_HH15340004,2,2,3,3,3,2,3,79.19999999999999,3,1,2,7,1,1,4,3,1,11375.12,9449.58,55,25000000
4087,2017_HS3404000002,2017_HH11340014,2,2,1,1,6,3,3,105.6,4,1,2,7,1,3,5,2,3,10340.13,7290.57,67,12000000
4088,2017_HS3404000003,2017_HH11340015,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,5,1,17463.06,13037.5,35,42000000
4089,2017_HS3404000004,2017_HH11340016,2,2,1,1,6,3,2,85.8,3,1,1,8,1,3,4,1,5,12426.178006,10701.18,67,12000000
4090,2017_HS3404000005,2017_HH11340017,2,2,1,1,6,3,4,59.4,2,1,1,3,1,3,4,3,3,9727.34,6675.2,45,25000000
4091,2017_HS3404000006,2017_HH14340003,2,2,1,1,5,1,3,102.3,3,1,1,8,1,1,4,1,5,2166.4,1147.3,67,12000000
4092,2017_HS3404000007,2017_HH11340018,2,2,3,3,2,1,4,75.89999999999999,3,1,1,8,1,3,4,1,5,5514.9906845,3973.83,67,18000000
4093,2017_HS3404000008,2017_HH11340019,2,2,3,9,4,1,4,75.89999999999999,3,1,1,8,1,3,4,5,1,13299.573019,10127.53,45,54000000
4094,2017_HS3404000009,2017_HH11340020,2,2,3,1,3,1,4,75.89999999999999,3,1,1,8,1,1,4,2,5,4864.3326101,3181.15,67,18000000
4095,2017_HS3404000011,2017_HH16340013,2,2,3,15,4,1,4,75.89999999999999,3,1,1,8,1,3,4,4,1,9593.4440696,7321.86,45,42000000
